ZoneAlarm Logging Client v4.0.146.029
Windows 2000-5.0.2195-Service Pack 4-SP
type,date,time,source,destination,transport
FWIN,2003/09/30,22:00:16 +2:00 GMT,212.109.7.49:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/09/30,22:01:10 +2:00 GMT,212.107.205.148:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/09/30,22:02:08 +2:00 GMT,213.40.13.66:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/09/30,22:02:34 +2:00 GMT,212.109.29.79:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/09/30,22:03:44 +2:00 GMT,212.109.31.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/09/30,22:04:58 +2:00 GMT,212.110.64.61:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/09/30,22:05:00 +2:00 GMT,212.111.169.213:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/09/30,22:06:42 +2:00 GMT,212.111.175.108:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/09/30,22:10:16 +2:00 GMT,212.111.141.168:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/09/30,22:11:12 +2:00 GMT,212.108.200.165:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/09/30,22:30:44 +2:00 GMT,212.111.146.229:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/09/30,22:33:08 +2:00 GMT,212.111.180.39:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/09/30,22:42:22 +2:00 GMT,212.110.65.78:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/09/30,22:43:46 +2:00 GMT,212.109.110.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/09/30,23:03:02 +2:00 GMT,212.111.138.209:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/09/30,23:04:38 +2:00 GMT,212.109.7.49:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/09/30,23:05:20 +2:00 GMT,212.112.6.250:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/09/30,23:09:52 +2:00 GMT,212.109.5.8:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/09/30,23:12:44 +2:00 GMT,212.111.147.124:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/09/30,23:13:34 +2:00 GMT,212.111.176.110:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/09/30,23:14:18 +2:00 GMT,212.112.0.83:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/09/30,23:16:28 +2:00 GMT,212.108.207.99:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/09/30,23:22:16 +2:00 GMT,212.109.29.22:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/09/30,23:27:12 +2:00 GMT,212.110.65.116:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/09/30,23:28:50 +2:00 GMT,212.107.57.33:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/09/30,23:30:16 +2:00 GMT,212.111.169.227:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/09/30,23:35:00 +2:00 GMT,212.112.189.11:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/09/30,23:35:02 +2:00 GMT,212.109.53.154:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/09/30,23:40:26 +2:00 GMT,212.109.72.70:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/09/30,23:42:08 +2:00 GMT,212.110.19.137:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/09/30,23:42:24 +2:00 GMT,212.109.31.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/09/30,23:44:04 +2:00 GMT,212.109.123.20:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/09/30,23:44:10 +2:00 GMT,212.107.56.183:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/09/30,23:47:48 +2:00 GMT,212.106.68.141:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/09/30,23:51:58 +2:00 GMT,212.107.205.148:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/09/30,23:52:24 +2:00 GMT,212.111.52.58:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,00:03:54 +2:00 GMT,212.109.29.33:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,00:08:12 +2:00 GMT,212.111.168.233:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,00:09:26 +2:00 GMT,212.111.174.12:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,00:09:50 +2:00 GMT,212.109.110.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,00:24:40 +2:00 GMT,212.107.36.227:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,00:26:52 +2:00 GMT,212.111.146.213:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,00:34:58 +2:00 GMT,212.109.72.70:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,00:35:32 +2:00 GMT,212.109.7.49:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,00:42:02 +2:00 GMT,212.107.217.50:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,00:42:46 +2:00 GMT,217.66.225.94:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,00:45:58 +2:00 GMT,212.111.173.71:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,00:52:54 +2:00 GMT,212.111.147.64:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,00:56:02 +2:00 GMT,212.110.76.198:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,00:56:38 +2:00 GMT,212.110.66.101:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,00:56:48 +2:00 GMT,212.109.72.70:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,01:13:30 +2:00 GMT,212.112.6.250:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,01:17:00 +2:00 GMT,212.110.66.203:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,01:18:24 +2:00 GMT,212.109.5.53:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,01:18:50 +2:00 GMT,212.112.189.11:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,01:20:40 +2:00 GMT,212.111.172.73:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,01:20:48 +2:00 GMT,212.107.59.198:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,01:22:50 +2:00 GMT,212.109.31.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,01:24:16 +2:00 GMT,212.111.172.246:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,01:30:56 +2:00 GMT,212.110.66.219:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,01:33:20 +2:00 GMT,212.109.53.154:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,01:36:06 +2:00 GMT,212.109.110.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,01:42:16 +2:00 GMT,212.107.205.148:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,01:43:28 +2:00 GMT,212.111.169.49:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,02:00:02 +2:00 GMT,192.168.21.1:138,192.168.31.2:138,UDP
FWIN,2003/10/01,02:00:18 +2:00 GMT,212.111.147.3:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,02:06:48 +2:00 GMT,212.111.168.131:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,02:07:14 +2:00 GMT,212.110.76.198:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,02:11:42 +2:00 GMT,212.107.217.50:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,02:26:50 +2:00 GMT,212.110.66.203:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,02:39:32 +2:00 GMT,212.111.146.140:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,02:46:10 +2:00 GMT,212.109.72.70:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,02:59:56 +2:00 GMT,212.112.189.11:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,03:12:44 +2:00 GMT,212.111.52.58:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,03:14:28 +2:00 GMT,212.109.31.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,03:18:36 +2:00 GMT,212.110.76.198:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,03:26:38 +2:00 GMT,212.109.110.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,03:34:08 +2:00 GMT,212.107.205.148:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,03:34:58 +2:00 GMT,212.109.53.154:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,03:41:04 +2:00 GMT,212.110.66.203:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,03:41:42 +2:00 GMT,212.110.19.137:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,03:59:46 +2:00 GMT,212.110.42.41:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,04:07:44 +2:00 GMT,211.43.222.46:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,04:33:34 +2:00 GMT,212.107.59.39:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,04:47:00 +2:00 GMT,212.111.52.58:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,04:50:46 +2:00 GMT,212.110.66.203:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,04:53:02 +2:00 GMT,212.109.110.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,04:59:50 +2:00 GMT,212.107.205.146:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,05:08:06 +2:00 GMT,212.109.31.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,05:12:04 +2:00 GMT,212.107.217.50:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,05:25:22 +2:00 GMT,212.112.6.250:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,05:38:50 +2:00 GMT,212.107.58.20:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,05:39:44 +2:00 GMT,212.110.19.137:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,05:40:06 +2:00 GMT,212.112.0.83:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,05:45:48 +2:00 GMT,212.109.53.154:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,05:46:02 +2:00 GMT,212.110.65.21:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,05:54:54 +2:00 GMT,212.110.42.41:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,06:18:28 +2:00 GMT,212.107.200.140:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,06:24:42 +2:00 GMT,206.80.214.7:2886,192.168.31.2:554,TCP (flags:S)
FWIN,2003/10/01,06:32:04 +2:00 GMT,212.109.110.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,06:36:00 +2:00 GMT,212.109.72.70:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,06:46:28 +2:00 GMT,212.111.146.130:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,06:52:16 +2:00 GMT,212.110.76.198:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,07:02:44 +2:00 GMT,212.109.31.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,07:04:58 +2:00 GMT,212.107.59.107:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,07:07:14 +2:00 GMT,212.107.205.146:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,07:16:02 +2:00 GMT,212.107.217.50:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,07:17:50 +2:00 GMT,212.107.59.39:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,07:25:42 +2:00 GMT,212.106.65.119:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,07:33:10 +2:00 GMT,212.112.6.250:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,07:49:26 +2:00 GMT,212.112.0.83:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,07:49:26 +2:00 GMT,212.110.66.148:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,07:51:50 +2:00 GMT,212.110.42.41:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,07:55:46 +2:00 GMT,212.109.53.154:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,07:58:16 +2:00 GMT,212.109.5.15:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,08:01:02 +2:00 GMT,212.106.68.45:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,08:12:10 +2:00 GMT,212.109.110.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,08:12:10 +2:00 GMT,192.168.42.122:2057,192.168.31.2:135,TCP (flags:S)
FWIN,2003/10/01,08:14:58 +2:00 GMT,212.109.72.70:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,08:22:10 +2:00 GMT,162.83.230.155:0,192.168.31.2:25,TCP (flags:S)
FWIN,2003/10/01,08:23:42 +2:00 GMT,212.109.123.24:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,08:41:40 +2:00 GMT,64.10.99.104:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,08:45:28 +2:00 GMT,212.111.168.86:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,08:45:52 +2:00 GMT,212.107.217.50:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,08:54:58 +2:00 GMT,212.109.31.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,09:04:26 +2:00 GMT,212.109.29.43:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,09:04:36 +2:00 GMT,212.107.41.139:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,09:14:54 +2:00 GMT,212.110.76.198:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,09:27:20 +2:00 GMT,212.111.168.27:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,09:27:20 +2:00 GMT,212.109.29.72:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,09:39:22 +2:00 GMT,212.109.110.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,09:48:42 +2:00 GMT,212.110.42.41:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,09:49:10 +2:00 GMT,212.109.29.13:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,09:54:00 +2:00 GMT,212.109.53.154:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,09:56:26 +2:00 GMT,212.109.72.70:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,09:56:26 +2:00 GMT,212.109.29.198:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,09:59:50 +2:00 GMT,192.168.21.1:138,192.168.31.2:138,UDP
FWIN,2003/10/01,10:00:58 +2:00 GMT,192.168.33.245:1060,192.168.31.2:135,TCP (flags:S)
FWIN,2003/10/01,10:03:26 +2:00 GMT,212.106.157.30:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,10:16:00 +2:00 GMT,192.168.41.142:3099,192.168.31.2:135,TCP (flags:S)
PE,2003/10/01,10:22:14 +2:00 GMT,Roxio Create CD,0.0.0.0:80,N/A
FWIN,2003/10/01,10:23:06 +2:00 GMT,212.111.147.147:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,10:23:30 +2:00 GMT,212.107.59.39:0,192.168.31.2:0,ICMP (type:8/subtype:0)
PE,2003/10/01,10:33:14 +2:00 GMT,Dreamweaver MX,192.168.11.1:53,N/A
FWIN,2003/10/01,10:44:06 +2:00 GMT,212.109.31.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,10:51:14 +2:00 GMT,202.64.130.70:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,10:51:30 +2:00 GMT,212.111.172.179:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,10:52:46 +2:00 GMT,212.109.29.159:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,11:04:50 +2:00 GMT,80.135.105.151:4714,192.168.31.2:1433,TCP (flags:S)
FWIN,2003/10/01,11:09:30 +2:00 GMT,212.109.50.213:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/01,11:18:56 +2:00 GMT,195.8.12.67:0,192.168.31.2:0,ICMP (type:8/subtype:0)
